rating,features,promo_price,currency,instock,current_price,sku,title,primary_image_url,price,description,ean,mpn,brand,promo_qty,image_urls,expiry,crawl_time,promo_data,retailer_sku_code,categories,url,upc,attributes,model
,,,SGD,In Stock Now,,253985,AT iGlass for Samsung Galaxy Note 3 ,,SG$19,,,,AT,,http://i2.expansys.com/img/b/253985/at-iglass-for-samsung-galaxy-note-3.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278152,Nokia Hoop by Coloud Headset ,,SG$43,,,,Nokia,,http://i1.expansys.com/img/b/278152/nokia-hoop-by-coloud-headset.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279928,Innodoo Vincent Bluetooth Speaker ,,SG$81,,,,Innodoo,,http://i2.expansys.com/img/b/279928/innodoo-vincent-s1-bluetooth-speaker.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279870,Innodoo Bob Flexible Suction Cup Bluetooth Speaker ,,SG$17,,,,Innodoo,,http://i1.expansys.com/img/b/279870/innodoo-bob-flexible-suction-cup-bluetooth-speaker.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283778,Monster x adidas Originals Over-Ear Headphones ,,SG$449,,,,Monster,,http://i2.expansys.com/img/b/283778/monster-adidas-originals-over-ear-headphones.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,273276,Apricorn 30GB Aegis Secure Key 256 bit AES-XTS Encrypted ,,SG$299,,,,Apricorn,,http://i2.expansys.com/img/b/273276/apricorn-30gb-aegis-secure-key-256-bit-aes-xts-encrypted.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279398,Philips SHQ7300 Bluetooth Sports Stereo Headset ,,SG$107,,,,Philips,,http://i2.expansys.com/img/b/279398/philips-shq7300-bluetooth-sports-stereo-headset.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283211,Monster DiamondZ On-Ear Headphones ,,SG$594,,,,Monster,,http://i1.expansys.com/img/b/283211/monster-diamondz-on-ear-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283779,Monster x adidas Originals Over-Ear Headphones ,,SG$449,,,,Monster,,http://i2.expansys.com/img/b/283779/monster-adidas-originals-over-ear-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283212,Monster 24K Over-Ear Headphones ,,SG$539,,,,Monster,,http://i1.expansys.com/img/b/283212/monster-24k-over-ear-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283238,Monster SuperStar Bluetooth Speaker / Speakerphone ,,SG$162,,,,Monster,,http://i2.expansys.com/img/b/283238/monster-superstar-bluetooth-speaker-speakerphone.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283250,Monster x adidas Performance Response Earbud Headphones ,,SG$59,,,,Monster,,http://i1.expansys.com/img/b/283250/monster-x-adidas-performance-response-earbud-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283252,Monster x adidas Performance Response Earbud Headphones ,,SG$59,,,,Monster,,http://i1.expansys.com/img/b/283252/monster-x-adidas-performance-response-earbud-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283240,Monster SuperStar Bluetooth Speaker ,,SG$162,,,,Monster,,http://i1.expansys.com/img/b/283240/monster-superstar-bluetooth-speaker-speakerphone.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283239,Monster SuperStar Bluetooth Speaker / Speakerphone ,,SG$162,,,,Monster,,http://i2.expansys.com/img/b/283239/monster-superstar-bluetooth-speaker-speakerphone.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283248,Monster x adidas Sport Supernova In-Ear Headphones ,,SG$125,,,,Monster,,http://i2.expansys.com/img/b/283248/monster-adidas-sport-supernova-in-ear-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283237,Monster SuperStar Bluetooth Speaker / Speakerphone ,,SG$162,,,,Monster,,http://i2.expansys.com/img/b/283237/monster-superstar-bluetooth-speaker-speakerphone.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283242,Monster SuperStar BackFloat Waterproof Bluetooth Speaker ,,SG$234,,,,Monster,,http://i1.expansys.com/img/b/283242/monster-superstar-backfloat-waterproof-bluetooth-speaker.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283241,Monster SuperStar BackFloat Waterproof Bluetooth Speaker ,,SG$234,,,,Monster,,http://i1.expansys.com/img/b/283241/monster-superstar-backfloat-waterproof-bluetooth-speaker.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283234,Monster iSport SuperSlim Bluetooth In-Ear Sport Headphones ,,SG$219,,,,Monster,,http://i1.expansys.com/img/b/283234/monster-isport-superslim-bluetooth-in-ear-sport-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283233,Monster iSport Bluetooth Wireless In-Ear Sport Headphones ,,SG$180,,,,Monster,,http://i1.expansys.com/img/b/283233/monster-isport-bluetooth-wireless-in-ear-sport-headphones.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,254060,Samsung Data Cable for Samsung Galaxy Range ,,SG$34,,,,Samsung,,http://i1.expansys.com/img/b/254060/samsung-data-cable-for-samsung-galaxy-note-3.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283232,Monster iSport Bluetooth Wireless In-Ear Sport Headphones ,,SG$180,,,,Monster,,http://i1.expansys.com/img/b/283232/monster-isport-bluetooth-wireless-in-ear-sport-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283249,Monster x adidas Sport Repsonse Earbud Headphones ,,SG$89,,,,Monster,,http://i2.expansys.com/img/b/283249/monster-x-adidas-sport-repsonse-earbud-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279874,Innodoo Dave Twins Bluetooth Speaker ,,SG$98,,,,Innodoo,,http://i1.expansys.com/img/b/279874/innodoo-dave-twins-bluetooth-speaker.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279872,Innodoo Dave Twins Bluetooth Speaker ,,SG$98,,,,Innodoo,,http://i1.expansys.com/img/b/279872/innodoo-dave-twins-bluetooth-speaker.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279395,Philips ActionFit SHQ4305 Sports Neckband Headphones ,,SG$80,,,,Philips,,http://i2.expansys.com/img/b/279395/philips-actionfit-shq4305-sports-neckband-headphones.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279396,Philips SHQ7300 Bluetooth Sports Stereo Headset ,,SG$107,,,,Philips,,http://i2.expansys.com/img/b/279396/philips-shq7300-bluetooth-sports-stereo-headset.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279400,JBL Synchros Reflect BT Bluetooth Sport Headphones ,,SG$98,,,,JBL,,http://i1.expansys.com/img/b/279400/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,270071,i.Tech MyVoice 313 Music Edition Bluetooth Headset ,,,,,,i.Tech,,http://i1.expansys.com/img/b/270071/i-tech-myvoice-313-music-edition.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,270070,i.Tech MyVoice 313 Music Edition Bluetooth Headset ,,,,,,i.Tech,,http://i1.expansys.com/img/b/270070/i-tech-myvoice-313-music-edition.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,273067,i.Tech MyVoice 312 Music Edition Bluetooth Headset ,,,,,,i.Tech,,http://i2.expansys.com/img/b/273067/i-tech-myvoice-312-music-edition.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,273068,i.Tech MyVoice 312 Music Edition Bluetooth Headset ,,,,,,i.Tech,,http://i2.expansys.com/img/b/273068/i-tech-myvoice-312-music-edition.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,273065,i.Tech MyVoice 306M Bluetooth Headset ,,,,,,i.Tech,,http://i2.expansys.com/img/b/273065/i-tech-myvoice-306m.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,273066,i.Tech MyVoice 306M Bluetooth Headset ,,,,,,i.Tech,,http://i2.expansys.com/img/b/273066/i-tech-myvoice-306m.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,285314,Plantronics BackBeat Sense Wireless Headphones with Mic ,,SG$179,,,,Plantronics,,http://i1.expansys.com/img/b/285314/plantronics-backbeat-sense-wireless-headphones-with-mic.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283782,Monster SuperStar BackFloat Waterproof Bluetooth Speaker ,,SG$234,,,,Monster,,http://i1.expansys.com/img/b/283782/monster-superstar-backfloat-waterproof-bluetooth-speaker.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283777,Monster x adidas Originals Over-Ear Headphones ,,SG$449,,,,Monster,,http://i2.expansys.com/img/b/283777/monster-adidas-originals-over-ear-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283774,Monster 24K Over-Ear Headphones ,,SG$539,,,,Monster,,http://i1.expansys.com/img/b/283774/monster-24k-over-ear-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,285315,Plantronics BackBeat Sense Wireless Headphones with Mic ,,SG$179,,,,Plantronics,,http://i2.expansys.com/img/b/285315/plantronics-backbeat-sense-wireless-headphones-with-mic.jpg,,,,,,,,,
,,,SGD,In Stock Now,,258303,TDK Trek A12 Micro Wireless Weatherproof Mono Speaker ,,SG$43,,,,TDK,,http://i1.expansys.com/img/b/258303/tdk-trek-a12-micro-wireless-weatherproof-mono-speaker.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278953,JCB Outdoor Bluetooth Speaker,,SG$105,,,,JCB,,http://i1.expansys.com/img/b/278953/jcb-outdoor-bluetooth-speaker.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,255273,EXPANSYS Screen Protector for Samsung Galaxy Note 3,,SG$1,,,,EXPANSYS,,http://i1.expansys.com/img/b/255273/expansys-screen-protector-for-samsung-galaxy-note-3.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279399,JBL Synchros Reflect BT Bluetooth Sport Headphones ,,SG$98,,,,JBL,,http://i2.expansys.com/img/b/279399/sony-synchros-reflect-bt-bluetooth-sport-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279402,JBL Synchros Reflect BT Bluetooth Sport Headphones ,,SG$98,,,,JBL,,http://i1.expansys.com/img/b/279402/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279401,JBL Synchros Reflect BT Bluetooth Sport Headphones ,,SG$98,,,,JBL,,http://i1.expansys.com/img/b/279401/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274416,i.Tech Musicband 8300 Bluetooth Headset ,,SG$89,,,,i.Tech,,http://i2.expansys.com/img/b/274416/i-tech-musicband-8300.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274437,i.Tech MusicClip 8100 Bluetooth Headset ,,SG$50,,,,i.Tech,,http://i2.expansys.com/img/b/274437/i-tech-musicclip-8100.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274419,i.Tech VoiceClip 1100 Bluetooth Headset ,,SG$33,,,,i.Tech,,http://i2.expansys.com/img/b/274419/i-tech-voiceclip-1100.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274415,i.Tech Musicband 8300 Bluetooth Headset ,,SG$89,,,,i.Tech,,http://i2.expansys.com/img/b/274415/i-tech-musicband-8300.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274412,i.Tech VoiceClip 7100 Bluetooth Headset ,,SG$107,,,,i.Tech,,http://i1.expansys.com/img/b/274412/i-tech-voiceclip-7100.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,283965,Sony Stereo Bluetooth Headset SBH54 ,,SG$159,,,,Sony,,http://i2.expansys.com/img/b/283965/sony-stereo-bluetooth-headset-sbh54.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279617,DJI Phantom 3 Professional ,,"SG$2,341",,,,DJI,,,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279618,DJI Phantom 3 Advanced ,,"SG$1,961",,,,DJI,,,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,256515,Fitbit Flex Wireless Wristband Track Activity + Sleep ,,SG$143,,,,Fitbit,,http://i2.expansys.com/img/b/256515/fitbit-flex-wireless-wristband-track-activity-sleep.jpg,,,,,,,,,
,,,SGD,In Stock Now,,269638,Tabu Lumen TL100 Lumini Smart LED Bluetooth Bulb ,,SG$59,,,,Tabu,,http://i2.expansys.com/img/b/269638/tabu-lumen-tl100-lumini-smart-led-bluetooth-bulb.jpg,,,,,,,,,
,,,SGD,In Stock Now,,269639,Tabu Lumen TLS100 Lumini Smart LED Bluetooth Strip ,,SG$97,,,,Tabu,,http://i2.expansys.com/img/b/269639/tabu-lumen-tls100-lumini-smart-led-bluetooth-strip.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,269637,Tabu Lumen TL100 Lumini Smart LED Bluetooth Bulb ,,SG$59,,,,Tabu,,http://i2.expansys.com/img/b/269637/tabu-lumen-tl100-lumini-smart-led-bluetooth-bulb.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,231832,Fitbit Aria Wi-Fi Smart Scale ,,SG$219,,,,Fitbit,,http://i1.expansys.com/img/b/231832/fitbit-aria-wi-fi-smart-scale.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267482,Philips M120E In.Sight Wireless HD Home Monitor ,,SG$254,,,,Philips,,http://i1.expansys.com/img/b/267482/philips-m120e-in-sight-wireless-hd-home-monitor.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,280886,DJI Phantom 3 Standard ,,"SG$1,371",,,,DJI,,http://i2.expansys.com/img/b/280886/dji-phantom-3-standard.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282166,Sony SmartBand 2 SWR12 ,,SG$152,,,,Sony,,http://i2.expansys.com/img/b/282166/sony-smartband-2-swr12.jpg,,,,,,,,,
,,,SGD,In Stock Now,,276406,Huawei TalkBand B2 ,,SG$209,,,,Huawei,,http://i2.expansys.com/img/b/276406/huawei-talkband-b2.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,231833,Fitbit Aria Wi-Fi Smart Scale ,,SG$219,,,,Fitbit,,http://i1.expansys.com/img/b/231833/fitbit-aria-wi-fi-smart-scale.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276684,DJI Phantom 3 Advanced ,,"SG$1,395",,,,DJI,,http://i1.expansys.com/img/b/276684/dji-phantom-3-advanced.jpg,,,,,,,,,
,,,SGD,In Stock Now,,250475,Tabu LUMEN BULB Bluetooth 4.0 RGBW LED Smart Bulb ,,SG$89,,,,Tabu,,http://i2.expansys.com/img/b/250475/tabu-lumen-bulb-bluetooth-4-0-rgbw-led-smart-bulb.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279643,HOMIDO Smartphone Virtual Reality Headset ,,SG$125,,,,HOMIDO,,http://i1.expansys.com/img/b/279643/homido-smartphone-virtual-reality-headset.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,280616,COGITO FIT ,,,,,,COGITO,,http://i2.expansys.com/img/b/280616/cogito-fit.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282165,Sony SmartBand 2 SWR12 ,,SG$152,,,,Sony,,http://i2.expansys.com/img/b/282165/sony-smartband-2-swr12.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283359,Jawbone UP3 ,,SG$224,,,,Jawbone,,http://i2.expansys.com/img/b/283359/jawbone-up3.jpg,,,,,,,,,
,,,SGD,In Stock Now,,276505,Jaybird Reign ,,SG$278,,,,Jaybird,,http://i2.expansys.com/img/b/276505/jaybird-reign.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,263728,Withings Aura Smart Sleep System WAS01,,SG$439,,,,Withings,,http://i2.expansys.com/img/b/263728/withings-aura-smart-sleep-system-was01.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257586,Jaybird Reign ,,SG$278,,,,Jaybird,,http://i2.expansys.com/img/b/257586/jaybird-reign.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266608,Oregon Scientific BA169 Desktop Weather Hub,,SG$50,,,,Oregon Scientific,,http://i2.expansys.com/img/b/266608/oregon-scientific-ba169-desktop-weather-hub.jpg,,,,,,,,,
,,,SGD,In Stock Now,,218266,Martin Fields Screen Protector for Samsung Galaxy Gio S5660 ,,SG$1,,,,Martin Fields,,http://i2.expansys.com/img/b/218266/martin-fields-screen-protector-for-samsung-galaxy-gio-s5660.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276783,DJI Ronin-M ,,"SG$1,953",,,,DJI,,http://i1.expansys.com/img/b/276783/dji-ronin-m.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,280606,COGITO FIT ,,,,,,COGITO,,http://i2.expansys.com/img/b/280606/cogito-fit.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,280618,COGITO FIT ,,,,,,COGITO,,http://i2.expansys.com/img/b/280618/cogito-fit.jpg,,,,,,,,,
,,,SGD,In Stock Now,,283370,Jawbone UP3 ,,SG$224,,,,Jawbone,,http://i1.expansys.com/img/b/283370/jawbone-up3.jpg,,,,,,,,,
,,,SGD,In Stock Now,,280647,Penpower FoneSign ,,SG$69,,,,Penpower,,http://i2.expansys.com/img/b/280647/penpower-fonesign.jpg,,,,,,,,,
,,,SGD,In Stock Now,,276504,Jaybird Reign ,,SG$278,,,,Jaybird,,http://i1.expansys.com/img/b/276504/jaybird-reign.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,280755,DJI Phantom 3 - Part 42 Cable Set,,SG$18,,,,DJI,,http://i2.expansys.com/img/b/280755/dji-phantom-3-part-42-cable-set.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,258622,Martian Victory Watches ,,,,,,Martian,,http://i1.expansys.com/img/b/258622/martian-victory-watches.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279642,DJI Mobile Device Holder ,,SG$46,,,,DJI,,http://i1.expansys.com/img/b/279642/dji-mobile-device-holder.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,280619,COGITO FIT ,,,,,,COGITO,,http://i2.expansys.com/img/b/280619/cogito-fit.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279889,Innodoo Liz Easycare UV-disinfector with Qi charging ,,SG$59,,,,Innodoo,,http://i2.expansys.com/img/b/279889/innodoo-liz-easycare-uv-disinfector-with-qi-charging.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,280608,COGITO FIT ,,,,,,COGITO,,http://i2.expansys.com/img/b/280608/cogito-fit.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,199969,Parrot Mounting Tools for AR.Drone 2.0 ,,SG$20,,,,Parrot,,http://i2.expansys.com/img/b/199969/parrot-mounting-tools.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259987,EZIO Osprey Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i2.expansys.com/img/b/259987/ezio-osprey-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259986,EZIO Osprey Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i2.expansys.com/img/b/259986/ezio-osprey-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259985,EZIO Osprey Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i2.expansys.com/img/b/259985/ezio-osprey-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,261131,MarPac Dohm-NSF Sound Conditioner ,,SG$180,,,,MarPac,,http://i1.expansys.com/img/b/261131/marpac-dohm-nsf-sound-conditioner.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259994,EZIO Saker Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i1.expansys.com/img/b/259994/ezio-saker-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259993,EZIO Saker Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i1.expansys.com/img/b/259993/ezio-saker-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259998,EZIO Shikra Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i2.expansys.com/img/b/259998/ezio-shikra-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267838,Krusell Kiruna FlipCase for Apple iPhone 6 Plus/6S Plus ,,SG$44,,,,Krusell,,http://i2.expansys.com/img/b/267838/krusell-kiruna-flipcase-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259997,EZIO Shikra Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i2.expansys.com/img/b/259997/ezio-shikra-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,268332,Krusell Kiruna FlipCase for Xperia Z3  Compact ,,SG$53,,,,Krusell,,http://i1.expansys.com/img/b/268332/krusell-kiruna-flipcase-for-sony-xperia-z3-compact.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259990,EZIO Kite Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i1.expansys.com/img/b/259990/ezio-kite-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,262689,Withings Pulse O2 / Ox ,,SG$179,,,,Withings,,http://i2.expansys.com/img/b/262689/withings-pulse-o2.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259989,EZIO Kite Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i2.expansys.com/img/b/259989/ezio-kite-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259996,EZIO Kestrel Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i2.expansys.com/img/b/259996/ezio-kestrel-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,257705,COGITO CLASSIC ,,SG$239,,,,COGITO,,http://i2.expansys.com/img/b/257705/cogito-classic.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258628,Martian G2G Watch ,,SG$399,,,,Martian,,http://i2.expansys.com/img/b/258628/martian-g2g-watches.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259992,EZIO Hawk Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i1.expansys.com/img/b/259992/ezio-hawk-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259991,EZIO Hawk Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i1.expansys.com/img/b/259991/ezio-hawk-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,272892,ALCATEL ONETOUCH Watch SM02 ,,SG$305,,,,ALCATEL ONETOUCH,,http://i1.expansys.com/img/b/272892/alcatel-onetouch-watch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259995,EZIO Kestrel Bluetooth Smart Watch ,,SG$162,,,,EZIO,,http://i2.expansys.com/img/b/259995/ezio-kestrel-bluetooth-smart-watch.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267362,goo.ey Case for Apple iPhone 6s Plus/6 Plus ,,SG$37,,,,goo.ey,,http://i1.expansys.com/img/b/267362/goo-ey-case-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266890,goo.ey Case for Apple iPhone 6s Plus/6 Plus ,,SG$37,,,,goo.ey,,http://i1.expansys.com/img/b/266890/goo-ey-case-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276683,DJI Phantom 3 Professional ,,"SG$1,758",,,,DJI,,http://i1.expansys.com/img/b/276683/dji-phantom-3-professional.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257710,COGITO CLASSIC ,,SG$239,,,,COGITO,,http://i1.expansys.com/img/b/257710/cogito-classic.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279298,Guess Scarlett Hard Case for iPhone 6 Plus ,,SG$33,,,,Guess,,http://i2.expansys.com/img/b/279298/guess-scarlett-hard-case-for-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279281,goo.ey Case for Apple iPhone 6s Plus/6 Plus ,,SG$37,,,,goo.ey,,http://i1.expansys.com/img/b/279281/goo-ey-case-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,In Stock Now,,268337,Krusell Malmö TextureCover for Xperia Z3  Compact ,,SG$31,,,,Krusell,,http://i2.expansys.com/img/b/268337/krusell-malmo-texturecover-for-sony-xperia-z3-compact.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279279,goo.ey Case for Apple iPhone 6s Plus/6 Plus ,,SG$37,,,,goo.ey,,http://i2.expansys.com/img/b/279279/goo-ey-case-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,265596,Krusell Malmö TextureCover for Xperia Z3 ,,SG$29,,,,Krusell,,http://i2.expansys.com/img/b/265596/krusell-malmo-texturecover-for-sony-xperia-z3.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279275,goo.ey Case for Apple iPhone 6s Plus/6 Plus ,,SG$37,,,,goo.ey,,http://i2.expansys.com/img/b/279275/goo-ey-case-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276238,AirMask Colors for Apple iPhone 6 Plus ,,SG$12,,,,AirMask,,http://i2.expansys.com/img/b/276238/airmask-colors-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278926,JCB Screen Protector for iPhone 6 Plus,,SG$14,,,,JCB,,http://i2.expansys.com/img/b/278926/jcb-screen-protector-for-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276239,AirMask Colors for Apple iPhone 6 Plus ,,SG$12,,,,AirMask,,http://i2.expansys.com/img/b/276239/airmask-colors-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278894,JCB Protective case for iPhone 6 Plus ,,SG$29,,,,JCB,,http://i1.expansys.com/img/b/278894/jcb-protective-case-for-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276240,AirMask Colors for Apple iPhone 6 Plus ,,SG$12,,,,AirMask,,http://i1.expansys.com/img/b/276240/airmask-colors-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,SGD,In Stock Now,,269977,innerexile Glacier case for Apple iPhone 6s Plus/6 Plus ,,SG$48,,,,innerexile,,http://i2.expansys.com/img/b/269977/innerexile-glacier-case-for-apple-iphone-6-plus.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,266675,innerexile Cylinder 3-axis flexible aluminum car mount ,,,,,,innerexile,,http://i2.expansys.com/img/b/266675/innerexile-cylinder-3-axis-flexible-aluminum-car-mount.jpg,,,,,,,,,
,,,,Pre-order to BE FIRST,,266674,innerexile Cylinder 3-axis flexible aluminum car mount ,,,,,,innerexile,,http://i1.expansys.com/img/b/266674/innerexile-cylinder-3-axis-flexible-aluminum-car-mount.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266673,innerexile Capsule 4.2 A Dual ports car charger ,,SG$48,,,,innerexile,,http://i1.expansys.com/img/b/266673/innerexile-capsule-42a-dual-ports-car-charger.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266451,innerexile Capsule 4.2 A Dual ports car charger ,,SG$48,,,,innerexile,,http://i1.expansys.com/img/b/266451/innerexile-capsule-42a-dual-ports-car-charger.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279887,Innodoo Little Josh Dual-Port Car Charger & Safety Hammer ,,SG$14,,,,Innodoo,,http://i2.expansys.com/img/b/279887/innodoo-little-josh-dual-port-car-charger-safety-hammer.jpg,,,,,,,,,
